Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
28-Oct-2019;18:55:44;default              ;210484113 ;KriLR222             ;0.38;min;8.659;mg/l;humid;29.117;deg;35197;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37030;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:55:45;default              ;210484113 ;KriLR222             ;0.40;min;8.649;mg/l;humid;29.130;deg;35981;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37027;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:55:46;default              ;210484113 ;KriLR222             ;0.42;min;8.691;mg/l;humid;29.077;deg;24755;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37031;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:55:47;default              ;210484113 ;KriLR222             ;0.43;min;8.674;mg/l;humid;29.099;deg;28789;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37022;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.004;V;
28-Oct-2019;18:55:54;default              ;175346924 ;KriLR223             ;0.55;min;8.804;mg/l;humid;28.935;deg;27183;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37061;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.009;V;
28-Oct-2019;18:55:55;default              ;175346924 ;KriLR223             ;0.57;min;10.659;mg/l;humid;26.883;deg;2590;uV;11.000;°C;1013.000;mbar;30.3;pmil;4;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37045;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:55:56;default              ;175346924 ;KriLR223             ;0.58;min;8.649;mg/l;humid;29.130;deg;35898;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37043;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.006;V;
28-Oct-2019;18:55:57;default              ;175346924 ;KriLR223             ;0.60;min;8.640;mg/l;humid;29.142;deg;36023;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37042;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.008;V;
28-Oct-2019;18:55:58;default              ;175346924 ;KriLR223             ;0.62;min;8.645;mg/l;humid;29.135;deg;35647;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37034;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.004;V;
28-Oct-2019;18:55:59;default              ;175346924 ;KriLR223             ;0.63;min;8.660;mg/l;humid;29.116;deg;35411;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37031;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.006;V;
28-Oct-2019;18:56:32;default              ;376513521 ;KriLR224             ;1.18;min;8.944;mg/l;humid;28.762;deg;32957;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37094;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.014;V;
28-Oct-2019;18:56:33;default              ;376513521 ;KriLR224             ;1.20;min;8.948;mg/l;humid;28.758;deg;33330;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37050;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.008;V;
28-Oct-2019;18:56:34;default              ;376513521 ;KriLR224             ;1.22;min;8.998;mg/l;humid;28.697;deg;32946;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37060;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:56:35;default              ;376513521 ;KriLR224             ;1.23;min;9.083;mg/l;humid;28.594;deg;30044;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37060;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.006;V;
28-Oct-2019;18:56:36;default              ;376513521 ;KriLR224             ;1.25;min;9.083;mg/l;humid;28.594;deg;29426;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37061;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.004;V;
28-Oct-2019;18:56:51;default              ;114704144 ;KriLR225             ;1.50;min;9.576;mg/l;humid;28.022;deg;3936;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37105;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.011;V;
28-Oct-2019;18:56:52;default              ;114704144 ;KriLR225             ;1.52;min;9.451;mg/l;humid;28.164;deg;4885;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37079;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:56:53;default              ;114704144 ;KriLR225             ;1.53;min;8.885;mg/l;humid;28.835;deg;41790;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37091;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.006;V;
28-Oct-2019;18:56:54;default              ;114704144 ;KriLR225             ;1.55;min;8.989;mg/l;humid;28.708;deg;40822;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37076;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.006;V;
28-Oct-2019;18:56:55;default              ;114704144 ;KriLR225             ;1.57;min;8.968;mg/l;humid;28.733;deg;39203;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37075;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:56:56;default              ;114704144 ;KriLR225             ;1.58;min;8.971;mg/l;humid;28.729;deg;38269;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37072;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:57:08;default              ;795669558 ;KriLR226             ;1.78;min;---;mg/l;humid;-0.438;deg;149;uV;11.000;°C;1013.000;mbar;30.3;pmil;2;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37104;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.010;V;
28-Oct-2019;18:57:09;default              ;795669558 ;KriLR226             ;1.80;min;8.875;mg/l;humid;28.847;deg;8904;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37077;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.004;V;
28-Oct-2019;18:57:10;default              ;795669558 ;KriLR226             ;1.82;min;8.529;mg/l;humid;29.284;deg;40056;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37085;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.003;V;
28-Oct-2019;18:57:11;default              ;795669558 ;KriLR226             ;1.83;min;8.538;mg/l;humid;29.273;deg;40230;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37087;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.003;V;
28-Oct-2019;18:57:12;default              ;795669558 ;KriLR226             ;1.85;min;8.547;mg/l;humid;29.261;deg;39716;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37085;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:13;default              ;795669558 ;KriLR226             ;1.87;min;8.552;mg/l;humid;29.254;deg;40171;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37086;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.003;V;
28-Oct-2019;18:57:14;default              ;795669558 ;KriLR226             ;1.88;min;8.550;mg/l;humid;29.257;deg;40765;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37085;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:15;default              ;795669558 ;KriLR226             ;1.90;min;8.559;mg/l;humid;29.245;deg;41187;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37085;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:16;default              ;795669558 ;KriLR226             ;1.92;min;8.563;mg/l;humid;29.240;deg;40499;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37087;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:25;default              ;795669558 ;KriLR226             ;2.07;min;8.473;mg/l;humid;29.357;deg;41893;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37130;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.009;V;
28-Oct-2019;18:57:26;default              ;795669558 ;KriLR226             ;2.08;min;8.513;mg/l;humid;29.305;deg;19163;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37103;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:27;default              ;795669558 ;KriLR226             ;2.10;min;8.434;mg/l;humid;29.408;deg;42979;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37107;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:28;default              ;795669558 ;KriLR226             ;2.12;min;8.527;mg/l;humid;29.287;deg;41263;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37098;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:29;default              ;795669558 ;KriLR226             ;2.13;min;8.397;mg/l;humid;29.457;deg;43167;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37098;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.005;V;
28-Oct-2019;18:57:30;default              ;795669558 ;KriLR226             ;2.15;min;8.400;mg/l;humid;29.453;deg;42690;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37092;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.003;V;
28-Oct-2019;18:57:31;default              ;795669558 ;KriLR226             ;2.17;min;8.450;mg/l;humid;29.387;deg;43247;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37088;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.001;V;
28-Oct-2019;18:57:32;default              ;795669558 ;KriLR226             ;2.18;min;8.490;mg/l;humid;29.335;deg;42972;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37091;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.001;V;
28-Oct-2019;18:57:52;default              ;156619748 ;KriLR227             ;2.52;min;8.505;mg/l;humid;29.315;deg;16660;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37136;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.008;V;
28-Oct-2019;18:57:53;default              ;156619748 ;KriLR227             ;2.53;min;---;mg/l;humid;0.542;deg;150;uV;11.000;°C;1013.000;mbar;30.3;pmil;2;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37099;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.004;V;
28-Oct-2019;18:57:54;default              ;156619748 ;KriLR227             ;2.55;min;8.412;mg/l;humid;29.437;deg;38760;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37108;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.001;V;
28-Oct-2019;18:57:55;default              ;156619748 ;KriLR227             ;2.57;min;8.439;mg/l;humid;29.401;deg;40971;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37118;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:57:56;default              ;156619748 ;KriLR227             ;2.58;min;8.361;mg/l;humid;29.504;deg;41131;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37112;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.001;V;
28-Oct-2019;18:57:57;default              ;156619748 ;KriLR227             ;2.60;min;8.381;mg/l;humid;29.478;deg;40269;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37104;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.003;V;
28-Oct-2019;18:57:58;default              ;156619748 ;KriLR227             ;2.62;min;8.379;mg/l;humid;29.481;deg;39743;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37103;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:58:22;default              ;189241767 ;KriLR228             ;3.02;min;11.003;mg/l;humid;26.551;deg;1770;uV;11.000;°C;1013.000;mbar;30.3;pmil;4;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37144;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.010;V;
28-Oct-2019;18:58:23;default              ;189241767 ;KriLR228             ;3.03;min;9.346;mg/l;humid;28.284;deg;34710;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37130;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.004;V;
28-Oct-2019;18:58:24;default              ;189241767 ;KriLR228             ;3.05;min;9.148;mg/l;humid;28.517;deg;39098;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37126;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.001;V;
28-Oct-2019;18:58:25;default              ;189241767 ;KriLR228             ;3.07;min;10.843;mg/l;humid;26.704;deg;35437;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37122;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.002;V;
28-Oct-2019;18:58:26;default              ;189241767 ;KriLR228             ;3.08;min;9.603;mg/l;humid;27.992;deg;37701;uV;11.000;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;37119;SAAA0005000123;     p1.4.0.6 ;PSt3;191028-0;191028;194400;1;6.001;V;
