Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
29-Oct-2019;14:06:45;default              ;116350437 ;KRLr3_41             ;0.38;min;7.966;mg/l;humid;28.756;deg;21522;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38993;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:06:53;default              ;193403230 ;KRLr3_42             ;0.52;min;8.148;mg/l;humid;28.510;deg;10564;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39022;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:06:54;default              ;193403230 ;KRLr3_42             ;0.53;min;8.069;mg/l;humid;28.615;deg;15448;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39004;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:06:55;default              ;193403230 ;KRLr3_42             ;0.55;min;8.158;mg/l;humid;28.496;deg;11037;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38995;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:06:56;default              ;193403230 ;KRLr3_42             ;0.57;min;8.078;mg/l;humid;28.603;deg;14261;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38990;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.187;V;
29-Oct-2019;14:07:03;default              ;557076586 ;KRLr3_43             ;0.68;min;8.055;mg/l;humid;28.634;deg;17558;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39022;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:04;default              ;557076586 ;KRLr3_43             ;0.70;min;8.030;mg/l;humid;28.668;deg;17763;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38986;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:05;default              ;557076586 ;KRLr3_43             ;0.72;min;8.024;mg/l;humid;28.676;deg;19577;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38995;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:07:06;default              ;557076586 ;KRLr3_43             ;0.73;min;7.996;mg/l;humid;28.714;deg;21019;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38989;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:12;default              ;205704695 ;KRLr3_44             ;0.83;min;8.311;mg/l;humid;28.295;deg;13056;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39016;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:13;default              ;205704695 ;KRLr3_44             ;0.85;min;8.354;mg/l;humid;28.239;deg;14075;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38966;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:14;default              ;205704695 ;KRLr3_44             ;0.87;min;8.273;mg/l;humid;28.344;deg;18631;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38986;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:15;default              ;205704695 ;KRLr3_44             ;0.88;min;8.390;mg/l;humid;28.193;deg;14798;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38984;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:07:16;default              ;205704695 ;KRLr3_44             ;0.90;min;8.429;mg/l;humid;28.143;deg;11015;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38987;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:23;default              ;976232623 ;KRLr3_45             ;1.02;min;8.636;mg/l;humid;27.882;deg;4171;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39018;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:07:24;default              ;976232623 ;KRLr3_45             ;1.03;min;8.262;mg/l;humid;28.359;deg;7850;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38986;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:25;default              ;976232623 ;KRLr3_45             ;1.05;min;8.232;mg/l;humid;28.398;deg;9373;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38990;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:07:26;default              ;976232623 ;KRLr3_45             ;1.07;min;8.203;mg/l;humid;28.436;deg;9207;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38985;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:27;default              ;976232623 ;KRLr3_45             ;1.08;min;8.185;mg/l;humid;28.460;deg;10205;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38982;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:07:34;default              ;624860732 ;KRLr3_46             ;1.20;min;8.507;mg/l;humid;28.043;deg;4333;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39014;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:07:35;default              ;624860732 ;KRLr3_46             ;1.22;min;8.157;mg/l;humid;28.497;deg;9265;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38993;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:07:36;default              ;624860732 ;KRLr3_46             ;1.23;min;8.052;mg/l;humid;28.639;deg;12794;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38990;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:37;default              ;624860732 ;KRLr3_46             ;1.25;min;8.033;mg/l;humid;28.664;deg;13390;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38984;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:38;default              ;624860732 ;KRLr3_46             ;1.27;min;7.981;mg/l;humid;28.735;deg;16482;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38982;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:46;default              ;139538866 ;KRLr3_47             ;1.40;min;8.491;mg/l;humid;28.063;deg;4741;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39017;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:47;default              ;139538866 ;KRLr3_47             ;1.42;min;8.426;mg/l;humid;28.146;deg;5633;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38982;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:07:48;default              ;139538866 ;KRLr3_47             ;1.43;min;8.352;mg/l;humid;28.241;deg;5915;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38989;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:07:49;default              ;139538866 ;KRLr3_47             ;1.45;min;8.339;mg/l;humid;28.258;deg;6739;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38986;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:07:50;default              ;139538866 ;KRLr3_47             ;1.47;min;8.316;mg/l;humid;28.288;deg;6686;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38989;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.187;V;
29-Oct-2019;14:07:57;default              ;18432941  ;KRLr3_48             ;1.58;min;7.979;mg/l;humid;28.738;deg;16147;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39017;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:07:58;default              ;18432941  ;KRLr3_48             ;1.60;min;8.018;mg/l;humid;28.685;deg;12339;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38995;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:07:59;default              ;18432941  ;KRLr3_48             ;1.62;min;8.002;mg/l;humid;28.706;deg;13728;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38982;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:08:00;default              ;18432941  ;KRLr3_48             ;1.63;min;7.978;mg/l;humid;28.739;deg;15847;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38989;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:08:07;default              ;181454469 ;KRLr3_49             ;1.75;min;8.025;mg/l;humid;28.675;deg;18563;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39018;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:08:08;default              ;181454469 ;KRLr3_49             ;1.77;min;8.048;mg/l;humid;28.644;deg;16515;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38990;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:08:09;default              ;181454469 ;KRLr3_49             ;1.78;min;8.018;mg/l;humid;28.685;deg;19974;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38989;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:08:10;default              ;181454469 ;KRLr3_49             ;1.80;min;8.004;mg/l;humid;28.703;deg;24180;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38988;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:08:18;default              ;437588978 ;KRLr3_50             ;1.93;min;8.304;mg/l;humid;28.304;deg;9628;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39013;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:08:19;default              ;437588978 ;KRLr3_50             ;1.95;min;8.286;mg/l;humid;28.327;deg;9949;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38976;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:08:20;default              ;437588978 ;KRLr3_50             ;1.97;min;8.296;mg/l;humid;28.314;deg;10006;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38983;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:08:21;default              ;437588978 ;KRLr3_50             ;1.98;min;8.269;mg/l;humid;28.350;deg;10271;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38977;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:08:30;default              ;120811690 ;KRLr3_51             ;2.13;min;8.450;mg/l;humid;28.116;deg;4687;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39014;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:08:31;default              ;120811690 ;KRLr3_51             ;2.15;min;8.057;mg/l;humid;28.632;deg;12559;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38993;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.186;V;
29-Oct-2019;14:08:32;default              ;120811690 ;KRLr3_51             ;2.17;min;8.030;mg/l;humid;28.668;deg;15339;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38984;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:08:33;default              ;120811690 ;KRLr3_51             ;2.18;min;8.042;mg/l;humid;28.652;deg;13875;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38977;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.184;V;
29-Oct-2019;14:08:40;default              ;856745015 ;KRLr3_52             ;2.30;min;8.080;mg/l;humid;28.601;deg;17082;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;39020;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
29-Oct-2019;14:08:41;default              ;856745015 ;KRLr3_52             ;2.32;min;8.041;mg/l;humid;28.654;deg;24013;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38987;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.183;V;
29-Oct-2019;14:08:42;default              ;856745015 ;KRLr3_52             ;2.33;min;8.029;mg/l;humid;28.669;deg;25988;uV;14.100;°C;1013.000;mbar;30.3;pmil;0;59.000;deg;20.000;°C;100.000;%a.s.;27.000;deg;20.000;°C;1013;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;12;48.997;38990;SAAA0005000123;     p1.4.0.6 ;PSt3;191029-0;191029;194400;1;6.185;V;
